age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,label,shap_age,shap_workclass,shap_fnlwgt,shap_education,shap_education_num,shap_marital_status,shap_occupation,shap_relationship,shap_race,shap_sex,shap_capital_gain,shap_capital_loss,shap_hours_per_week
0.2602739726027397,0.148512160157106,0.6,0.13550135501355012,0.0,0.39795918367346933,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0.0184512,0.00763237,0.28392163,0.22368912,-0.0153610185,0.066682704,-0.11258116,-0.004444951,-0.3284065,-0.0049764924,-0.12625767,-0.012564799,0.028936477
0.5890410958904109,0.27054195877306114,0.5333333333333333,0.0,0.0,0.44897959183673464,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,0.12168989,0.009016007,0.31465778,0.008694937,-0.0023512747,0.1001479,-0.15493673,-0.015448064,-0.008570191,-0.12866965,0.008986241,-0.014221683,0.017301265
0.2328767123287671,0.1979239327348184,0.8666666666666667,0.0,0.0,0.39795918367346933,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0.031328008,0.0014471114,0.81192636,-0.008766614,0.0045114905,0.07616432,-0.0015264787,-0.0058083683,0.0011488497,-0.0016647391,-0.09544575,-0.0015013553,0.017202996
0.27397260273972607,0.08573165856212561,0.8666666666666667,0.0,0.0,0.44897959183673464,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,-0.046288464,-0.008803487,-0.81377983,0.0049108043,-0.0011451095,-0.08978369,0.10106514,0.012916565,0.00032952428,-0.004351586,-0.0038398206,0.006938506,-0.00645284
0.41095890410958896,0.27944189905539024,0.5333333333333333,0.0,0.0,0.2755102040816326,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,-0.060661912,-0.00565318,-0.25945702,-0.010284964,0.01962385,-0.051748626,-0.013099447,-0.005432498,-0.0014658538,0.12083696,0.16818586,-0.023303166,0.001578446
0.0273972602739726,0.24474041213556746,0.6,0.0,0.0,0.1530612244897959,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.012503199,0.020530453,-0.15672442,0.010428967,-0.01445457,-0.0064085945,-0.016703939,0.000810205,0.09539866,0.04036935,0.049589355,-0.0014064047,-0.021736702
0.3424657534246575,0.0726238807118614,0.6666666666666666,0.028850288502885027,0.0,0.39795918367346933,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,-0.072473355,0.0082189515,-0.525491,-0.073471054,0.0014185105,-0.09851975,0.17228143,-0.012827689,-0.0020920318,0.14282577,0.0039558783,-0.009755712,-0.01275531
0.0821917808219178,0.03126730265149804,0.6666666666666666,0.0,0.0,0.39795918367346933,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,-0.016138792,-0.00012260675,-0.42262182,-0.024756815,0.017377833,-0.11116025,0.2104763,0.012117463,-0.0033387486,0.1370521,0.0029922547,0.002013714,-0.001196486
0.35616438356164376,0.166053598700597,0.6,0.0,0.0,0.39795918367346933,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,-0.07025886,-0.0045385957,-0.45112267,-0.0061785243,0.0037473273,-0.105592415,0.17828298,0.0042910986,-0.0038885474,-0.0024787467,-0.000106805936,-0.002429476,-0.0039351042
0.2191780821917808,0.1453489636391313,0.5333333333333333,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,-0.0090050455,0.0113566,-0.28182006,-0.010933587,0.01666627,-0.09940859,0.15611617,0.008954891,0.0050485516,0.10712277,-0.013681487,-0.021214174,-0.012345632
0.0958904109589041,0.14095712204318073,0.6,0.0,0.0,0.16326530612244897,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-0.024392717,-0.015413697,-0.17003463,0.0047402363,-0.0005044533,-0.0020640488,0.01309539,0.0076018446,0.10348429,0.048906423,0.040261663,0.005806734,0.0005917415
0.1917808219178082,0.13457385503493569,0.7333333333333334,0.0,0.0,0.39795918367346933,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,-0.022835132,0.010947535,-0.3198675,0.002629538,0.0027446067,-0.011358912,-0.024207855,-0.024088694,0.3666016,-0.024312966,0.047443487,0.013171742,-0.023501223
0.35616438356164376,0.20794462482415071,0.5333333333333333,0.0,0.0,0.39795918367346933,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,-0.027155524,-0.020889252,-0.2003556,-0.006589056,-0.004367413,-0.04758936,0.07019727,0.01289812,0.15685597,0.0027299009,0.07550102,0.015861206,-0.015493405
0.1917808219178082,0.12568311495400736,0.5333333333333333,0.0,0.0,0.11224489795918367,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,-0.008745642,0.004969591,-0.13494459,0.006315205,-0.024228666,-0.011049944,-0.011576827,0.0056997677,0.12821935,0.0001180009,0.04304645,0.009396641,0.0034431603
0.0547945205479452,0.24930705755813276,0.5333333333333333,0.0,0.0,0.39795918367346933,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0.0062163756,-0.011434469,-0.10503606,-0.0053105503,-0.009138049,-0.00054076733,0.016911522,-0.01097828,0.07522483,0.023225874,0.02418339,0.011226968,-0.0015991626
0.3972602739726027,0.12307527604786113,0.5333333333333333,0.0,0.0,0.42857142857142855,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,-0.032908943,0.004362749,-0.17978065,0.004780058,0.02406021,-0.03287315,0.00067252596,-0.011241386,0.20478177,-0.024068233,0.07746034,-0.0115084555,-0.018525844
0.5068493150684932,0.0685113906857161,0.5333333333333333,0.0,0.0,0.31632653061224486,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-0.021208629,-0.012199879,-0.17111123,-0.0018848677,0.0012371384,-0.03053679,0.013081562,0.011184105,0.11469853,0.04108214,0.0560583,0.0042728,0.006301304
0.41095890410958896,0.14471331336053245,0.9333333333333333,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.05015176,0.005429834,0.87536514,-0.003288027,-4.086271e-05,0.067709774,-0.073930584,0.0054752976,-0.0068604723,0.0014082454,0.0026235692,-0.0029566586,0.008794956
0.2465753424657534,0.09350499236383283,0.5333333333333333,0.0,0.0,0.47959183673469385,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,-0.073330045,-0.015223727,-0.34697363,0.005379796,0.0037759226,-0.11777233,0.1885909,0.018797241,-0.010986758,-0.0014018249,-0.007298967,-0.00047844276,-0.0100746285
0.0821917808219178,0.1404569656397569,0.6,0.0,0.0,0.39795918367346933,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,-0.019873038,-0.005662895,-0.18737623,0.00039988803,0.025204923,-0.052593548,0.01746182,-0.009270566,0.14904244,0.048729945,0.059824124,0.0034987696,-0.01783714
0.4383561643835617,0.07229852813505226,0.7333333333333334,0.0,0.43663911845730025,0.39795918367346933,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0.093535416,0.0011978745,0.68690133,-0.015536804,0.2233804,0.07621969,0.013118625,-0.010170221,-0.011563625,-0.08875597,-0.13128546,-0.010149471,0.027878515
0.5205479452054793,0.1557627552428602,0.5333333333333333,0.0,0.0,0.39795918367346933,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,-0.056770723,-0.00808274,-0.22572513,-0.014681147,-0.008374376,-0.02540031,0.041239273,0.003391264,0.26885703,0.003341785,0.07217543,-0.038631324,-0.008136651
0.6027397260273972,0.08447792202578398,0.06666666666666667,0.0,0.0,0.19387755102040813,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,-0.020138664,-0.0008449871,-0.0070323744,0.0026748958,0.0010642235,-0.008086765,0.024716511,-0.0006769578,-0.0014911568,0.019715263,-0.0020483912,0.00056722976,-0.0030676208
0.6712328767123288,0.1856776282884447,0.0,0.0,0.0,0.39795918367346933,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,-0.015744476,0.00040850695,0.00018481119,-0.0035281447,-0.0008404569,-0.011275165,0.0025907164,0.0010498727,0.017185187,0.011784747,0.012872862,-0.000498435,-0.0010745618
0.7397260273972601,0.1038393276827369,0.5333333333333333,0.0,0.0,0.39795918367346933,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,-0.09156773,-0.010715472,-0.23783937,0.019071657,0.038405027,-0.07212278,-0.016529355,-0.020010795,0.2689158,0.013985405,0.080359146,0.02735149,-0.0007099018
0.0547945205479452,0.25555399430925724,0.6,0.0,0.0,0.2959183673469387,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,-0.00511658,-0.01223195,-0.18074566,0.002269496,0.011586768,-0.033674024,0.07412451,0.025498098,0.10155411,-0.0016090216,0.062008582,0.0038411831,-0.035327088
0.0684931506849315,0.16238857301530746,0.6,0.0,0.0,0.346938775510204,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0013042293,0.008905962,-0.15762915,-0.027527364,-0.010399555,-0.03450164,0.005316074,0.0067350594,0.13310538,0.026142055,0.041023906,0.01874473,0.00032881694
0.3424657534246575,0.2679516838877709,0.6666666666666666,0.0,0.0,0.3571428571428571,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,-0.0113805495,0.013936805,-0.25170082,0.022084104,0.004527325,-0.03218964,-0.026831046,0.017130721,0.24644908,-0.012479344,0.07372001,-0.01563862,-0.032312248
0.3835616438356165,0.1520784927728236,0.8666666666666667,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,0.061973333,0.01048243,0.7488167,-0.007558774,-0.0009232126,0.0959904,-0.10582762,0.006262839,0.01045059,-0.09528369,-0.0017196797,-0.010553397,0.0029411688
0.5068493150684932,0.24431302096140434,0.6,0.0,0.0,0.39795918367346933,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,-0.07208235,-0.010008453,-0.29363438,-0.0016178577,0.0012214629,-0.03585692,0.04590835,-0.02839234,0.32381114,-0.020501146,0.1076838,-0.0027839504,-0.01613638
0.0958904109589041,0.005249133090113465,0.6,0.0,0.0,0.2959183673469387,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.019709803,-0.028647687,-0.20983191,0.010753939,0.015196068,-0.049396794,0.018200092,-0.010515763,0.19316977,0.0018191468,0.06325744,-0.026232542,0.010900717
0.0821917808219178,0.1460180691955511,0.5333333333333333,0.0,0.0,0.5510204081632653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-0.010451289,-0.007289225,-0.14749748,-0.00843371,0.013989748,-0.046753112,0.039307773,-0.0017157245,0.095782496,0.037741907,0.059043325,-0.009617981,-0.0012511493
0.4931506849315069,0.12488604295992224,0.6,0.04386043860438604,0.0,0.39795918367346933,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,0.11216449,0.02334752,0.46781224,0.13302514,-0.0067633204,0.11115947,-0.1671299,0.014032178,-0.015257027,-0.13794035,-0.009581577,-0.0227339,0.014959801
0.1643835616438356,0.021858842146289893,0.9333333333333333,0.0,0.0,0.5510204081632653,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,-0.051612586,0.010089343,-0.5485109,0.007243814,0.0005200309,-0.07075926,-0.0008928667,0.027470464,0.4407503,-0.02975915,0.12876634,-0.013690203,0.010518875
0.0684931506849315,0.1566334288481515,0.6,0.0,0.0,0.39795918367346933,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-0.005930354,-0.011456247,-0.17258091,-0.0022225315,0.0044472925,-0.017985977,0.01025639,-0.007303023,0.13074695,0.032499496,0.046228923,0.009930221,-0.0052838847
0.1917808219178082,0.41233378999787557,0.26666666666666666,0.0,0.0,0.42857142857142855,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,-0.018165749,-0.011151449,-0.08081039,0.006099574,0.00390852,-0.04556986,0.09755822,-0.0018922072,-0.0014039744,-0.0073751104,-0.003915397,-0.0020078719,-0.002874578
0.6849315068493149,0.1530060403504106,0.6,0.0,0.4233241505968779,0.7040816326530611,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,-0.14019608,-0.021221355,-0.5730855,-0.007492896,-0.21127506,-0.17623287,0.13767833,0.009189069,0.018165726,0.08472042,0.024358172,-0.0054008774,-0.02126041
0.1095890410958904,0.021224864631582116,0.6,0.0,0.0,0.8061224489795917,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,-0.01772763,0.008232459,-0.40544125,-0.0057903044,0.0017542616,-0.20699964,0.19194758,0.017965341,0.007139817,0.13147175,0.0026880763,-0.00034234114,-0.024939174
0.3698630136986301,0.16373849347538444,0.8,0.0,0.0,0.39795918367346933,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,0.0735258,0.016407698,0.6466193,-0.021117505,-0.0028525777,0.12878332,-0.18208152,0.00025903434,0.0109994635,-0.12385671,0.0151076615,-0.008683946,-0.0021380708
0.30136986301369856,0.2663265937676163,0.6,0.0,0.0,0.44897959183673464,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0.08037616,0.015028663,0.36536857,-9.255018e-05,-0.018996907,0.088640824,0.008138353,-0.0007812213,0.0146215465,-0.1502457,-0.1623164,-0.0063468814,-0.000241098
0.35616438356164376,0.20132382534337662,0.5333333333333333,0.0,0.0,0.39795918367346933,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,-0.011822184,0.0023193075,-0.15795095,0.02231274,-0.0055647492,-0.035289533,0.05598908,0.009589711,0.11518793,-0.0139135625,0.04828697,0.002426283,-0.019827908
0.5753424657534245,0.6156557318091108,0.5333333333333333,0.0,0.0,0.39795918367346933,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,-0.12600274,-0.037288964,-0.44793224,-0.007997643,0.013125692,-0.10377236,0.17835668,-0.0067633837,-0.00832176,0.009228189,-0.008264326,0.009303663,-0.010110382
0.2191780821917808,0.16930545170479733,0.8,0.0,0.0,0.39795918367346933,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,-0.0072864816,-0.03647612,-0.29410467,0.008035891,0.0077708135,-0.033265844,0.0601966,0.019826517,0.23055674,-0.009727588,0.040113077,0.014566189,0.005081541
0.3698630136986301,0.1056417307753428,0.8666666666666667,0.08614086140861409,0.0,0.346938775510204,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,0.07436706,-0.020320296,0.565076,0.143386,0.0101727005,0.07050186,-0.02494201,-0.018943636,-0.3966431,0.00710861,-0.1435282,0.016766142,0.015618991
0.30136986301369856,0.25018609498287925,0.33333333333333337,0.0,0.47084481175390264,0.39795918367346933,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,-0.062420025,-0.016826786,-0.21429119,0.017852047,-0.20065135,-0.08889304,0.19133312,-0.0101007875,-0.004374669,0.11756891,0.015017971,-0.013935117,0.0034786146
0.0958904109589041,0.09341549949566168,0.8,0.0,0.0,0.32653061224489793,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,-0.031399526,0.0032328144,-0.587318,-0.0077422615,-0.013292132,-0.072765574,0.20524585,0.023144346,-0.015142968,0.1440854,0.01126134,-0.001249088,-0.023305185
0.2191780821917808,0.07825189482329759,0.6,0.0,0.0,0.6020408163265305,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0.029290289,0.0040463805,0.49469003,0.0052448064,-0.0057905316,0.15655902,-0.20357522,-0.004280556,0.00659387,-0.0008071698,0.03425558,0.006800808,0.014090739
0.2876712328767123,0.09125345216648015,0.8,0.0,0.39967860422405876,0.39795918367346933,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,-0.020738216,0.0015304363,-0.42769402,-0.002422086,-0.14255023,-0.01007408,0.0759916,0.005869514,0.37348843,-0.022424342,0.09115961,0.021869225,0.023159558
0.41095890410958896,0.12330277193704385,0.5333333333333333,0.0,0.0,0.19387755102040813,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,-0.050451823,0.012003088,-0.1790609,-0.0112533085,-0.0021567824,-0.0044576284,-0.021108894,0.025017742,0.18651636,-0.010763489,0.0926288,0.0012068152,-0.029682323
0.1095890410958904,0.06345964373474648,0.8,0.0,0.0,0.39795918367346933,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,-0.024110764,6.425381e-05,-0.7081206,0.0032074116,0.0031110756,-0.10192612,0.011523273,0.00629561,-0.01123964,0.002944611,0.13505967,0.0010738485,-0.014163461
0.2054794520547945,0.09586526221410374,0.6,0.0,0.0,0.5510204081632653,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,0.055907093,-0.005707003,0.38501132,-0.010451244,-0.0075512957,0.11329851,-0.1908515,-0.008485754,0.013238778,-0.13442814,0.016319685,-0.001022839,0.018247321
0.2465753424657534,0.12147778653190881,0.8,0.0,0.0,0.39795918367346933,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.06426239,8.931756e-05,0.7308811,0.0021728277,0.0054367147,0.0994495,-0.1360476,-0.008464698,-0.0065098777,-0.0077987798,0.00049798936,0.0012777261,-0.0079554245
0.0136986301369863,0.08041059662469702,0.33333333333333337,0.0,0.0,0.2346938775510204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.00275436,0.0005471746,-0.034190685,-0.003055183,-0.00039890484,-0.005867277,0.012209833,0.004592066,0.020269942,0.008801445,0.010718632,-0.0005774237,-0.0026391228
0.1643835616438356,0.24135306525619216,0.8,0.0,0.0,0.24489795918367346,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-0.039669733,-0.013403222,-0.7143818,0.004998952,0.0017126352,-0.06658727,0.17421225,-0.0058165565,-0.0027838573,0.018330976,-0.014212448,0.0093983635,-0.004918959
